DATE,tempmin,feelslikemin,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeedmax,sealevelpressure,cloudcover,visibility,severerisk,weather_code
2021-01-01,30.8,19.8,24,70,0.367,20.83,0,1.2,22.8,15.7,1027.3,97.3,8.7,,rain
2021-01-02,30.9,21,29.3,85.2,0.441,45.83,1.2,0.9,34.4,19.2,1013.3,100,8,,snow
2021-01-03,27,20.5,27.3,84.8,0.148,25,0.1,0.2,23,12.5,1016.5,91.9,7.4,,snow
2021-01-04,32,28.1,30.5,88.6,0.03,8.33,0.1,0,12.8,6.9,1015.8,100,6.2,,snow
2021-01-05,30.8,22.1,30,87.2,0.011,4.17,0.1,0,13.2,10.3,1014.9,100,5.4,,snow
2021-01-06,29,21,24.8,76.5,0,0,0,0,21,14.8,1020.5,100,9.5,,cloudy
2021-01-07,26.9,18.7,21.1,72.9,0,0,0,0,20.4,12.6,1024.7,100,9.9,,cloudy
2021-01-08,17,8.9,15.8,78.8,0,0,0,0,17.7,10.2,1021.4,90.3,9.9,,cloudy
2021-01-09,14.9,7.6,13.5,66.2,0,0,0,0,23,13.6,1019,50.7,9.9,,partly-cloudy-day
2021-01-10,20.8,13.2,19.7,73.4,0,0,0,0,13.4,8.9,1025.3,92.5,9.9,,cloudy
2021-01-11,27.8,22,25.2,78.6,0.007,4.17,0,0,13.4,5.7,1023.3,82.7,8.8,,rain
2021-01-12,30.3,22.2,26.2,78.5,0.011,4.17,0,0,18.1,14.6,1019.5,100,8,,rain
2021-01-13,30,25,24.4,70.3,0,0,0,0,21.9,11.3,1013.2,97,9.8,,cloudy
2021-01-14,30.9,27.5,28.5,70,0,0,0,0,17.9,7.9,1009,99.6,9.5,,cloudy
2021-01-15,28.3,22,28.6,77.9,0.085,8.33,0,0,31.1,16.9,1010.8,89.5,7.4,,rain
2021-01-16,33.2,22.2,30.1,83,0.393,50,1.2,0,32.7,21.8,999,100,6.1,,snow
2021-01-17,33.1,20.5,27.8,75.7,0.068,33.33,0.4,0.1,36.6,23.8,999.4,99.6,7.7,,snow
2021-01-18,29.6,20.9,25.7,81.8,0.078,37.5,0.9,0,23.9,12.6,1007.1,99.6,6.7,,snow
2021-01-19,28.8,20.1,24.1,75.5,0.058,29.17,0.3,0.1,34.4,19.3,1015,99.1,7.3,,snow
2021-01-20,20,8.7,18,74.7,0.183,29.17,0.4,0.2,32.3,23.2,1015.2,98.1,6.8,,snow
2021-01-21,20.1,11.1,19.6,62.7,0,0,0,0.2,25.1,14.7,1003.4,97.6,9.5,,cloudy
2021-01-22,25.1,11.5,25,75,0.153,41.67,0.3,0.2,26.4,19.2,1005.5,98.7,6.6,,snow
2021-01-23,15.9,1.9,11.3,71.6,0.063,20.83,0.3,0.4,30,18.4,1020.7,89.8,5.9,,snow
2021-01-24,4.9,2.3,6.2,68.6,0,0,0,0.4,21,10.2,1025.1,73.2,9.8,,partly-cloudy-day
2021-01-25,7,-3,9.2,67.4,0,0,0,0.3,8.7,5.7,1020.7,66.2,9.9,,partly-cloudy-day
2021-01-26,20.9,11.4,17.8,75.7,0.252,41.67,0.2,0.3,25.5,17.9,1012.6,96.8,6.8,,snow
2021-01-27,25,14.5,20.5,74.9,0.052,16.67,0.5,0.4,24.2,16.9,1018.4,99.5,8.1,,snow
2021-01-28,15,-1.1,10.8,70.7,0.049,20.83,0.2,0.5,34.3,22.8,1023.9,96.6,6.3,,snow
2021-01-29,6.2,-9.1,3.6,69.5,0.011,4.17,0.5,0.4,27.5,19.5,1025,98.8,7.1,,snow
2021-01-30,11.8,4,7.7,69.6,0,0,0,0.4,19.7,12.7,1027.5,98.2,8.8,,cloudy
2021-01-31,4.8,-6.8,4.8,66.7,0,0,0,0.4,13,9,1024.9,86,9.9,,partly-cloudy-day
2021-02-01,17,5.8,10.2,61.6,0.033,12.5,0.6,0.4,16.1,14.5,1017.9,97.1,8.2,,snow
2021-02-02,20.1,10.5,18.6,79.8,0.472,70.83,0.5,0.5,35.7,17,1006.4,100,2.9,,snow
2021-02-03,26.1,13.7,21,73.5,0.049,20.83,0.9,0.7,28,20.4,1004.3,99.6,6.8,,snow
2021-02-04,19.2,8.6,18.4,67.4,0,0,0,0.7,21.9,11.4,1011.3,40.6,9.9,,partly-cloudy-day
2021-02-05,23.2,15.6,24.8,68.8,0.036,20.83,0.1,0.5,30.6,20.2,1001.6,92.2,9.7,,snow
2021-02-06,13.9,6.3,9.4,50.6,0,0,0,0.4,34.4,24.7,1013.7,64,9.9,,partly-cloudy-day
2021-02-07,9,-3.7,6.4,61.6,0,0,0.2,0.4,29.9,22.8,1016.5,85.6,9.4,,partly-cloudy-day
2021-02-08,10.2,-3.8,1.4,51.5,0,0,0,0.4,21.9,16.8,1027.2,70.9,9.7,,partly-cloudy-day
2021-02-09,17.9,8.8,16.3,79.6,0.068,33.33,0.4,0.4,15.4,10.1,1024.3,100,5.5,,snow
2021-02-10,17,2.6,8.6,58.7,0.004,12.5,0,0.4,18.3,15.9,1026.6,88.8,9.3,,snow
2021-02-11,7.2,7.2,10.2,67.8,0.026,20.83,0.1,0.4,20.1,12.8,1026.9,82.5,7.7,,snow
2021-02-12,-0.9,-8.1,-4.3,57.5,0,0,0,0.4,10.5,7.6,1029.9,59.9,9.9,,partly-cloudy-day
2021-02-13,2.9,-4.5,-2.3,50.6,0,0,0,0.3,11.6,8,1027.6,91.3,9.9,,cloudy
2021-02-14,20.9,11.1,15.1,72.4,0,0,0.2,0.4,19,12.4,1024.8,100,8.3,,cloudy
2021-02-15,20.8,16.1,17.6,76,0.086,16.67,0.2,0.4,12.1,6.9,1023.4,99.4,8.2,,snow
2021-02-16,20,5.4,22.1,82.6,0.538,41.67,0.1,0.6,37.4,20.2,1006.7,97.6,5.7,,snow
2021-02-17,7.9,-4.4,7.7,65.7,0.011,4.17,0,0.6,24.9,17.1,1028.5,72,8.8,,snow
2021-02-18,17,10,10.9,63.4,0.011,4.17,0,0.5,15,9.1,1029.6,99.5,9.3,,snow
2021-02-19,21.8,13.5,19.9,78.3,0.062,20.83,0.4,0.5,13.4,9,1020.8,100,7,,snow
2021-02-20,21,11.5,17.4,74.2,0.071,16.67,0.7,0.6,26.4,17.1,1021.2,96.3,5.7,,snow
2021-02-21,8.8,8.8,11.7,66.4,0.002,8.33,0,0.6,18.1,7.9,1031.2,47.1,8.1,,snow
2021-02-22,25.9,17.5,22.1,68.6,0.18,54.17,0.7,0.6,35.6,19.3,1011.2,99.7,6.5,,snow
2021-02-23,30.9,24.1,27.9,75.3,0.135,45.83,0.4,0.6,35.7,19.2,1003.4,99.1,8.4,,snow
2021-02-24,30.7,26.3,28.4,62.1,0,0,0,0.5,44.1,26.5,1008.7,78.8,9.8,,partly-cloudy-day
2021-02-25,25,18.2,20.8,62.6,0.03,8.33,0.1,0.4,45.4,32,1020,82.4,9.3,,snow
2021-02-26,26.9,19.4,18.7,59.8,0,0,0,0.3,20.1,11.1,1028,79.3,9.9,,partly-cloudy-day
2021-02-27,30.8,22.2,28.8,66.5,0.054,25,0,0.2,35.7,23.2,1018.9,86.6,9.9,,rain
2021-02-28,27.1,23.4,29.4,75.6,0.011,4.17,0,0.2,31.8,16.9,1019.2,92.9,8.6,,rain
2021-03-01,17,-2.7,25.5,70.3,0.1,20.83,0.1,0.1,50.1,29.8,1007.8,99.1,7.3,,snow
2021-03-02,10.9,-7,3.5,52.4,0,0,0,0.1,36.5,20.9,1022.3,62.1,9.8,,partly-cloudy-day
2021-03-03,21.8,15.3,21.1,62.2,0,0,0,0.1,25.3,16.5,1011.6,92.4,9.8,,cloudy
2021-03-04,24,10.7,14.7,58.8,0.011,4.17,0.2,0,28.9,19.3,1014.9,80.2,9.1,,snow
2021-03-05,16.9,2.4,5.5,44.1,0,0,0,0,39.9,25.4,1014.8,68.4,9.8,,partly-cloudy-day
2021-03-06,17.1,6.6,11.6,67.1,0.047,16.67,0.3,0.1,28.4,15.8,1019.8,100,7.1,,snow
2021-03-07,10,6.7,7.6,57.9,0,0,0,0.1,21.9,13.9,1028.6,26.1,9.9,,partly-cloudy-day
2021-03-08,7.8,1.6,10.6,57.6,0,0,0,0,19.2,8.9,1028.8,61.9,9.9,,partly-cloudy-day
2021-03-09,28.3,24.9,26.5,64,0,0,0,0,20.8,12.5,1027.3,57.3,9.8,,partly-cloudy-day
2021-03-10,26.2,20.3,26.6,53.3,0,0,0,0,29.5,16,1027,56.1,9.9,,partly-cloudy-day
2021-03-11,50.9,50.9,36.6,41.7,0.001,4.17,0,0,35.5,21.5,1016.4,85.8,9.9,,rain
2021-03-12,30.8,17,26.1,48.3,0.023,8.33,0,0.1,44.4,30.5,1019.8,54.6,9.9,,rain
2021-03-13,24.9,16.1,12.3,44.3,0,0,0,0.1,34.4,22.7,1025.1,50.6,9.9,,partly-cloudy-day
2021-03-14,24.1,10.6,17.5,54.2,0.011,4.17,0,0.2,32.4,21.9,1019.4,73.9,8.8,,rain
2021-03-15,16.1,2,0.1,38.8,0,0,0,0.2,34,19.5,1030.6,31,9.9,,partly-cloudy-day
2021-03-16,18,7.2,10.2,46.5,0,0,0,0.1,24.6,12.5,1022.8,86.2,9.9,,partly-cloudy-day
2021-03-17,34.2,28.3,25.8,55.8,0,0,0,0.1,17.7,11.1,1018.4,90.9,9.9,,cloudy
2021-03-18,34.1,26.7,30.5,74.8,0.235,29.17,0,0,33.3,12,1015.9,93.6,7.4,,rain
2021-03-19,21.8,9,6.3,37.7,0,0,0,0,29.3,15.9,1028.8,25.9,9.9,,partly-cloudy-day
2021-03-20,21,18.5,15.8,43.3,0,0,0,0.1,26.4,19.3,1034.2,16,9.9,,clear-day
2021-03-21,26.9,20.3,19.3,41.3,0,0,0,0,14.1,6.7,1032.8,0,9.9,,clear-day
2021-03-22,30.9,23.6,19.4,34.4,0,0,0,0,18.3,10.1,1026.1,14.3,9.9,,clear-day
2021-03-23,35.1,30.4,22.7,34.9,0,0,0,0,19.7,13.6,1022.4,74.7,9.9,,partly-cloudy-day
2021-03-24,47.1,42.4,42.5,68.5,0.302,33.33,0,0,30.6,16.7,1016.9,95.3,9.2,,rain
2021-03-25,47.1,46,47.3,59.8,0.002,4.17,0,0,24.6,14.5,1013.1,69.7,9.8,,rain
2021-03-26,42.9,35.3,48.2,72,0.164,45.83,0,0,49.7,36.5,1005,97.5,9.3,,rain
2021-03-27,37.9,32.7,31.6,63.9,0,0,0,0,21.9,13.9,1020,83.3,9.9,,partly-cloudy-day
2021-03-28,42,33.4,41.9,73,0.292,37.5,0,0,44.2,29.2,1003.3,80.8,9.7,,rain
2021-03-29,31.8,22.8,23.4,58.1,0.049,12.5,0,0.1,43.3,27.7,1016.4,65.5,8.7,,rain
2021-03-30,30.7,23.5,27,44.5,0,0,0,0.1,37.6,26,1020.8,32.4,9.9,,partly-cloudy-day
2021-03-31,40.9,36.1,39.4,62.6,0.114,33.33,0,0,37.3,21.5,1013.9,97.6,9.3,,rain
2021-04-01,26,13.5,26.9,74.1,0.144,37.5,0.7,0,31.5,18,1016.8,96,6.9,,snow
2021-04-02,24.2,12.8,9.8,43,0,0,0,0.5,31.1,21.7,1024.3,52.9,9.9,,partly-cloudy-day
2021-04-03,25,17.3,16,44.6,0,0,0,0.3,17.9,11.3,1025.8,35.3,9.9,,partly-cloudy-day
2021-04-04,37,31.8,27.1,47.4,0,0,0,0,29.8,16,1019.7,46.5,9.9,,partly-cloudy-day
2021-04-05,33.9,27.9,27.1,50.9,0,0,0,0,26.8,16,1018.7,23.3,9.9,,partly-cloudy-day
2021-04-06,31.8,31.8,18.7,40,0,0,0,0,20.8,14.6,1017,41.1,9.9,,partly-cloudy-day
2021-04-07,44.8,41.8,30.8,38.4,0,0,0,0,13.4,9.1,1015.9,65.1,9.9,,partly-cloudy-day
2021-04-08,47,43.3,39.7,47.5,0,0,0,0,19.7,13.4,1015,14.9,9.9,,clear-day
2021-04-09,56.1,56.1,42.6,47.3,0.011,4.17,0,0,27.5,19.4,1015.5,66.1,9.9,,rain
2021-04-10,46.2,44.2,45.1,54.8,0,0,0,0,20.1,10.1,1010.8,54.9,9.9,,partly-cloudy-day
2021-04-11,57.8,57.8,50.5,63,0.089,29.17,0,0,29.8,14.8,1001.2,97,9.8,,rain
2021-04-12,47.9,43.2,42.6,73.6,0.334,45.83,0,0,26.4,19.1,1007.3,100,9.5,,rain
2021-04-13,41,38,40.2,64.6,0,0,0,0,13.4,9.8,1017.2,68.2,9,,partly-cloudy-day
2021-04-14,41.8,41.8,37.5,56.2,0,0,0,0,19,15.8,1015.1,58.7,9.8,,partly-cloudy-day
2021-04-15,42.1,35.8,36.5,67.7,0.252,29.17,0,0,28.9,14.9,1007.7,99.5,9.5,,rain
2021-04-16,39.7,34.3,36.1,80.6,0.27,54.17,0,0,18.6,11.3,1005.5,100,9.1,,rain
2021-04-17,38,31.9,35.5,68.6,0,0,0,0,21.9,13.7,1009.4,83.9,9.9,,partly-cloudy-day
2021-04-18,44.7,40.5,36.4,59.8,0.019,4.17,0,0,25.1,19.5,1009.8,70.9,9.9,,rain
2021-04-19,41.9,41.9,35.1,53.6,0,0,0,0,20.8,11.1,1009.6,73.7,9.9,,partly-cloudy-day
2021-04-20,38.8,33.2,34.1,63.2,0.087,16.67,0,0,24.2,17.1,1012.7,96.8,9.7,,rain
2021-04-21,33.2,23.9,28.4,76,0.173,25,1.2,0.1,31.3,15.8,1010.4,99.9,7.9,,snow
2021-04-22,29.1,18.7,22.8,62.6,0.139,37.5,0.6,0.1,40.4,27.8,1010.7,84.2,7.6,,snow
2021-04-23,33.1,24.7,25.2,43.9,0,0,0,0.2,31.5,19.7,1013.5,22.1,9.9,,partly-cloudy-day
2021-04-24,45.9,41.8,31.2,38.3,0,0,0,0.1,21.9,14.4,1012.6,55.5,9.9,,partly-cloudy-day
2021-04-25,38.9,30.1,38,59.5,0.012,8.33,0,0,34.8,26,1008.7,86.1,9.9,,rain
2021-04-26,35,25.9,21,45.3,0,0,0,0,28.9,18.4,1019.8,60,9.9,,partly-cloudy-day
2021-04-27,36.8,34.6,29.3,44.6,0,0,0,0,20.1,7.9,1015.8,90.7,9.9,,cloudy
2021-04-28,52.9,52.9,47.8,65.4,0.246,37.5,0,0,29.9,8.9,1009.6,90.8,9.8,,rain
2021-04-29,48.8,44.1,49.7,87.1,0.469,41.67,0,0,19.2,11.3,1004.8,100,7.8,,rain
2021-04-30,36,27.3,39.6,76.1,0.217,41.67,0,0,45.7,32,1001.4,100,9.4,,rain
2021-05-01,35,26.8,29.6,57.8,0.023,12.5,0,0.1,30,17,1012.8,74.5,9.7,,rain
2021-05-02,47,44.9,42.9,67.3,0.29,37.5,0,0,34.9,12.6,1006.9,81.5,8.5,,rain
2021-05-03,48.8,45,50.3,74.1,0.039,12.5,0,0,17.2,9.9,1008.5,97.3,8.4,,rain
2021-05-04,53.9,53.9,54.7,84.7,0.147,37.5,0,0,15,10.1,1004.5,98.5,7.4,,rain
2021-05-05,47.8,43,46.7,82.5,0.309,45.83,0,0,25.3,18,1007.9,100,7.7,,rain
2021-05-06,42,36.6,33.1,56.9,0.048,8.33,0,0,22.8,13.8,1015.9,60.1,9.9,,rain
2021-05-07,35.7,31,34.4,66,0.156,20.83,0,0,15.2,12.5,1013.7,84.3,9.6,,rain
2021-05-08,41,34.8,39.5,78.5,0.436,62.5,0,0,23.9,12.5,1012.5,97.3,9.7,,rain
2021-05-09,41.9,37,38.7,68.1,0.13,29.17,0,0,16.1,12.5,1014.7,76.1,9.5,,rain
2021-05-10,44.8,40,38.6,67.3,0.139,20.83,0,0,22.8,15,1013.6,91.3,9.3,,rain
2021-05-11,39.7,34.2,31.4,53,0,0,0,0,33.7,21.9,1017.5,45.6,9.9,,partly-cloudy-day
2021-05-12,43,35.8,34.4,53.8,0.019,4.17,0,0,25.9,16.1,1022.4,57.5,9.9,,rain
2021-05-13,40.8,40.1,34,47.9,0,0,0,0,24.2,15.8,1023.8,22,9.9,,partly-cloudy-day
2021-05-14,44.9,43.8,34.4,43.3,0,0,0,0,21.4,14.8,1023.7,14.2,9.9,,clear-day
2021-05-15,43.9,41.4,34.7,42.3,0,0,0,0,21.9,12.6,1023.3,48.5,9.9,,partly-cloudy-day
2021-05-16,44.6,43.4,36.6,42.9,0,0,0,0,17.2,11,1023.2,54.5,9.9,,partly-cloudy-day
2021-05-17,50.9,50.9,43.2,48.6,0,0,0,0,17.2,10.1,1024.3,55.6,9.9,,partly-cloudy-day
2021-05-18,51,51,44.7,48.6,0,0,0,0,23,12.7,1025.2,46.1,9.9,,partly-cloudy-day
2021-05-19,51.9,51.9,48.4,50.3,0,0,0,0,11.4,11.1,1026.2,42.1,9.9,,partly-cloudy-day
2021-05-20,57.6,57.6,52.4,50.8,0,0,0,0,15,10.1,1027.6,67,9.9,,partly-cloudy-day
2021-05-21,60,60,53.9,46.7,0,0,0,0,19,13.5,1028.1,67.9,9.9,,partly-cloudy-day
2021-05-22,64.1,64.1,57.3,57.1,0,0,0,0,28.5,18.1,1022.1,79.9,9.9,,partly-cloudy-day
2021-05-23,57.5,57.5,57.2,66.7,0,0,0,0,27.7,19.3,1016.7,85,9.8,,partly-cloudy-day
2021-05-24,46.8,45.9,45.3,57.1,0,0,0,0,17.4,10.9,1022.3,54.1,9.9,,partly-cloudy-day
2021-05-25,60,60,58.7,63.1,0,0,0,0,23.5,14.5,1017.8,74.3,9.9,,partly-cloudy-day
2021-05-26,69.7,69.7,61.7,61.5,0.254,25,0,0,37.9,15.7,1011.7,87.1,9.9,,rain
2021-05-27,51.7,51.7,44.7,57.3,0,0,0,0,28.9,20.3,1017.1,61.9,9.9,,partly-cloudy-day
2021-05-28,46,41.5,40.2,74.9,0.514,50,0,0,21.5,9.1,1019.1,93.4,8.9,,rain
2021-05-29,44,38.7,40.3,65.9,0.011,4.17,0,0,22.4,12.5,1019.3,84.6,9.9,,rain
2021-05-30,46.8,44.2,42.1,68.6,0.019,4.17,0,0,19.2,12.7,1023.9,85.3,9.9,,rain
2021-05-31,49.8,49.8,41.2,54,0,0,0,0,24.2,13.8,1023.3,70.9,9.9,,partly-cloudy-day
2021-06-01,53,53,44.2,49.3,0,0,0,0,21.9,11.3,1022.6,78.3,9.9,,partly-cloudy-day
2021-06-02,49.9,49.4,52.8,64.1,0,0,0,0,23.9,14.7,1020.4,74.5,9.9,,partly-cloudy-day
2021-06-03,64.1,64.1,61.1,75.9,0.216,50,0,0,26.4,17.6,1012.8,97.4,9.4,,rain
2021-06-04,63.9,63.9,59.3,63.9,0.001,4.17,0,0,15,10,1011.1,81,9.5,,rain
2021-06-05,68.9,68.9,54.8,44.4,0,0,0,0,32.2,20.2,1010.5,64.7,9.9,,partly-cloudy-day
2021-06-06,69.8,69.8,58.2,47,0,0,0,0,21.9,15.8,1014.7,41.6,9.9,,partly-cloudy-day
2021-06-07,67.6,67.6,64.2,60.5,0.021,8.33,0,0,31.1,11.1,1015.9,60.5,9.8,,rain
2021-06-08,71.8,71.8,69.1,77.2,0.671,33.33,0,0,16.1,12.4,1016.5,91.1,9,,rain
2021-06-09,70.7,70.7,67.3,74,0.001,4.17,0,0,17.2,9.1,1016.3,75.4,8.9,,rain
2021-06-10,56.7,56.7,51.1,54.2,0,0,0,0,13.9,8.1,1016.9,49.5,9.9,,partly-cloudy-day
2021-06-11,57.8,57.8,55.2,62.6,0,0,0,0,17,6.9,1012.5,70.6,9.9,,partly-cloudy-day
2021-06-12,62.9,62.9,55.9,61.3,0.024,12.5,0,0,17,10.1,1010.4,67.7,9.9,,rain
2021-06-13,58.8,58.8,53.9,54,0,0,0,0,11.6,11.1,1009.9,53.6,9.9,,partly-cloudy-day
2021-06-14,64,64,59.3,71,0.847,37.5,0,0,34.4,26.5,1007.5,84.3,9.4,,rain
2021-06-15,60,60,55.8,78,0.1,29.17,0,0,27.7,19,1008.8,88.5,8.8,,rain
2021-06-16,52.8,52.8,41.9,50.5,0,0,0,0,26.4,15.1,1013.3,36.9,9.9,,partly-cloudy-day
2021-06-17,51.7,51.7,42.7,47,0,0,0,0,20.8,15.9,1015.1,30.4,9.9,,partly-cloudy-day
2021-06-18,51.9,51.9,53.6,63.2,0.033,16.67,0,0,23.7,13.6,1011.3,71.9,9.9,,rain
2021-06-19,65.8,65.8,60.8,60.7,0.465,25,0,0,29.9,17,1006,88,9.5,,rain
2021-06-20,60.9,60.9,60.3,64.6,0.015,8.33,0,0,14.3,8.9,1007.4,57,9.8,,rain
2021-06-21,71,71,67,69,0.638,29.17,0,0,45.6,19.6,1000.7,82.1,9.5,,rain
2021-06-22,52.9,52.9,50.2,71.2,0.001,4.17,0,0,23.3,13.8,1009.3,85.1,9.4,,rain
2021-06-23,48.7,46.4,44.2,56,0,0,0,0,19.9,9.2,1020.5,53.2,9.9,,partly-cloudy-day
2021-06-24,52,52,47.8,50.4,0,0,0,0,28.5,17.9,1024.2,36,9.9,,partly-cloudy-day
2021-06-25,62,62,53.7,48.5,0,0,0,0,23.5,14.6,1021.4,78.3,9.9,,partly-cloudy-day
2021-06-26,72.9,72.9,60.8,52.5,0.001,4.17,0,0,30.9,19.3,1017.1,88.3,9.9,,rain
2021-06-27,78,78,64,49.8,0,0,0,0,30.6,20.1,1016.2,82.5,9.9,,partly-cloudy-day
2021-06-28,76.9,76.9,69.7,62.8,1.178,12.5,0,0,39.6,12.5,1019.1,68.6,9.6,,rain
2021-06-29,71.9,71.9,70.9,73.6,0.283,4.17,0,0,35.6,10.1,1020.3,44.4,9.2,,rain
2021-06-30,71,71,69.5,78.7,1.773,45.83,0,0,40.3,15.8,1014.7,83.5,8.9,,rain
2021-07-01,67.9,67.9,63.3,73.5,0,0,0,0,14.1,14.7,1010.7,90.8,9.9,,cloudy
2021-07-02,62,62,60.2,77.3,0.974,45.83,0,0,20.8,11.2,1008.4,90.7,9.6,,rain
2021-07-03,61.1,61.1,58.1,75.5,0.091,20.83,0,0,18.3,11.1,1009.4,88.6,9.6,,rain
2021-07-04,57.8,57.8,55.8,68.2,0,0,0,0,16.6,9,1012.4,45.3,9.7,,partly-cloudy-day
2021-07-05,55.8,55.8,58.6,63,0.006,4.17,0,0,37.8,14.7,1014.4,39.9,9.4,,rain
2021-07-06,70.9,70.9,68.4,71.3,0.463,41.67,0,0,24.2,16.7,1011.9,73.1,9.5,,rain
2021-07-07,66.6,66.6,66,73.8,0,0,0,0,28.6,12.6,1013.6,74.6,8.7,,partly-cloudy-day
2021-07-08,64.9,64.9,65.1,80.4,0.789,54.17,0,0,31.1,15.7,1012.3,97.5,9,,rain
2021-07-09,67.9,67.9,65.2,76.7,0.189,37.5,0,0,19.7,13.7,1011,91.8,9.5,,rain
2021-07-10,64.8,64.8,58.4,65.9,0,0,0,0,17.7,10.2,1016.5,72.3,9.9,,partly-cloudy-day
2021-07-11,61.8,61.8,61.5,79.7,0.196,41.67,0,0,21.5,7.7,1018,83.7,9.5,,rain
2021-07-12,64.1,64.1,63.7,82.2,0.555,33.33,0,0,28.6,12.3,1019,96.6,9.1,,rain
2021-07-13,69.2,69.2,69.2,76,0.161,25,0,0,47,27.7,1019.1,86.3,9.6,,rain
2021-07-14,67.6,67.6,65.9,73.4,0.469,37.5,0,0,20.6,13.6,1018.7,75.5,9.8,,rain
2021-07-15,65.8,65.8,65,66.3,0,0,0,0,20.8,14.7,1016.4,61.4,9.8,,partly-cloudy-day
2021-07-16,71.6,71.6,63,61.9,0,0,0,0,20.8,13.7,1015.9,91.5,9.9,,cloudy
2021-07-17,66.7,66.7,64.5,77.6,0.988,83.33,0,0,23.7,13.1,1016.9,99.6,8.3,,rain
2021-07-18,65.9,65.9,62,69.4,1.043,41.67,0,0,25.3,14.6,1015.4,89.4,8.3,,rain
2021-07-19,63.1,63.1,64.2,68.7,0.002,8.33,0,0,20.8,12.5,1015.6,43.3,8,,rain
2021-07-20,63.6,63.6,65.2,73.2,0.426,20.83,0,0,38.7,22.3,1012.7,88.3,5.9,,rain
2021-07-21,64.1,64.1,59.2,72.9,0.001,4.17,0,0,23.3,15.9,1014.1,86.2,9.5,,rain
2021-07-22,58.9,58.9,53.7,61.3,0,0,0,0,21,13.8,1019.7,73.1,9.9,,partly-cloudy-day
2021-07-23,61.7,61.7,55.7,62,0.011,4.17,0,0,18.6,13.5,1020.6,44.5,9.8,,rain
2021-07-24,57.6,57.6,56.4,60.3,0,0,0,0,27.7,15.9,1016.8,58,9.9,,partly-cloudy-day
2021-07-25,71.6,71.6,65.5,66.7,0.116,20.83,0,0,31.1,18,1009.6,63.3,9.7,,rain
2021-07-26,68.8,68.8,60.1,58.3,0,0,0,0,20.8,12.7,1012.4,31.4,8.7,,partly-cloudy-day
2021-07-27,65.7,65.7,62.2,71.5,0.28,16.67,0,0,36.7,12.4,1013.8,65.6,9.9,,rain
2021-07-28,60.1,60.1,55.9,66.8,0,0,0,0,14.5,11.3,1016.9,55.4,9.9,,partly-cloudy-day
2021-07-29,56,56,59.3,83.3,0.188,37.5,0,0,32.9,14.4,1010.8,70.8,9,,rain
2021-07-30,61,61,56.4,71.4,0,0,0,0,26.2,17.1,1011.6,84.7,9.7,,partly-cloudy-day
2021-07-31,52.7,52.7,48.5,59.9,0,0,0,0,19.7,11.1,1015.2,77.6,9.9,,partly-cloudy-day
2021-08-01,57,57,57.2,78.3,0.639,33.33,0,0,23,9,1010.6,90.8,9.6,,rain
2021-08-02,56.3,56.3,53.1,64.5,0,0,0,0,23,14.9,1015.5,42.8,9.9,,partly-cloudy-day
2021-08-03,52,52,51.6,60.4,0,0,0,0,13,11.1,1018.9,29.2,9.9,,partly-cloudy-day
2021-08-04,56.8,56.8,55.7,64.6,0,0,0,0,12.3,8,1020.1,52.5,9.9,,partly-cloudy-day
2021-08-05,57.8,57.8,58.1,66.2,0,0,0,0,11.9,10.2,1019.2,39.6,9.5,,partly-cloudy-day
2021-08-06,60.2,60.2,59.3,63.1,0,0,0,0,18.3,13.5,1018.8,30.7,9,,partly-cloudy-day
2021-08-07,66.7,66.7,64.6,65.8,0.08,12.5,0,0,19,10.6,1015.8,71.4,9.4,,rain
2021-08-08,67.8,67.8,67.2,75.2,0.012,8.33,0,0,14.8,8.8,1016.4,66.6,9.9,,rain
2021-08-09,71,71,65.8,63.2,0.007,20.83,0,0,19.7,12.2,1018.4,63.7,9.9,,rain
2021-08-10,73,73,69.1,69.3,0.229,8.33,0,0,27.3,13.8,1015.7,59.4,9.9,,rain
2021-08-11,76.8,76.8,71.4,69,0.037,20.83,0,0,26,12.4,1012.3,81.4,9.9,,rain
2021-08-12,76.7,76.7,68.5,65,0.003,8.33,0,0,28.4,12.5,1012.7,80,9.9,,rain
2021-08-13,70.9,70.9,70,73,0.044,20.83,0,0,33.3,12.7,1015.1,73.7,9.8,,rain
2021-08-14,63.9,63.9,59.2,64.3,0.264,12.5,0,0,36.7,17.8,1019.5,80.1,9.9,,rain
2021-08-15,55.9,55.9,52.4,62.7,0,0,0,0,12.5,11.1,1023.8,54.5,9.9,,partly-cloudy-day
2021-08-16,53.8,53.8,57,69.4,0,0,0,0,12.1,8.9,1022,71,9.9,,partly-cloudy-day
2021-08-17,69.1,69.1,68.4,84.2,0.987,91.67,0,0,22.1,12.5,1019.2,96.9,8.2,,rain
2021-08-18,71.9,71.9,70.4,89.1,1.178,70.83,0,0,19.9,11.1,1019.8,97.2,8.3,,rain
2021-08-19,71.8,71.8,71.6,89,2.383,54.17,0,0,26.5,14.7,1013.5,94.5,7.4,,rain
2021-08-20,67.9,67.9,70.6,84.1,0,0,0,0,14.8,9,1013.2,84.1,9.7,,partly-cloudy-day
2021-08-21,73,73,72.7,85.7,0.062,29.17,0,0,18.3,10.1,1012.4,92.4,9.8,,rain
